q_first_a_diff,q_total,q_next_in28days_count,q_next_after29days_count,q_no_repeat_count,q_retention_28days,q_retention_after29days,no_repeat_rate
353,891,377,299,215,0.42312008978675647,0.33557800224466894,0.24130190796857465
354,1033,416,372,245,0.40271055179090032,0.3601161665053243,0.23717328170377541
355,950,390,312,248,0.41052631578947368,0.32842105263157895,0.26105263157894737
356,1039,436,354,249,0.4196342637151107,0.34071222329162654,0.23965351299326276
357,1086,442,400,244,0.40699815837937386,0.36832412523020258,0.22467771639042358
358,1124,451,412,261,0.4012455516014235,0.36654804270462632,0.23220640569395018
359,1264,530,458,276,0.41930379746835444,0.36234177215189872,0.21835443037974683
360,1278,480,486,312,0.37558685446009388,0.38028169014084506,0.24413145539906103
361,1145,458,412,275,0.4,0.359825327510917,0.24017467248908297
362,1044,453,358,233,0.43390804597701149,0.342911877394636,0.22318007662835249
363,950,378,354,218,0.39789473684210525,0.37263157894736842,0.2294736842105263
364,855,356,303,196,0.41637426900584795,0.35438596491228069,0.22923976608187135
365,828,360,284,184,0.43478260869565216,0.34299516908212563,0.22222222222222221
366,759,304,284,171,0.40052700922266138,0.37417654808959155,0.22529644268774704
367,686,295,233,158,0.43002915451895046,0.33965014577259472,0.23032069970845481
368,659,252,225,182,0.38239757207890746,0.34142640364188165,0.27617602427921095
369,579,254,192,133,0.43868739205526769,0.33160621761658032,0.229706390328152
370,630,262,222,146,0.41587301587301589,0.35238095238095241,0.23174603174603176
371,663,299,211,153,0.45098039215686275,0.31825037707390647,0.23076923076923078
372,588,249,195,144,0.42346938775510207,0.33163265306122447,0.24489795918367346
373,594,219,229,146,0.36868686868686867,0.38552188552188554,0.24579124579124578
374,585,222,220,143,0.37948717948717947,0.37606837606837606,0.24444444444444444
375,646,239,231,176,0.369969040247678,0.35758513931888547,0.27244582043343651
376,645,275,228,142,0.4263565891472868,0.35348837209302325,0.22015503875968992
377,725,302,269,154,0.416551724137931,0.37103448275862067,0.21241379310344827
378,769,331,260,178,0.4304291287386216,0.33810143042912871,0.23146944083224968
379,816,337,285,194,0.41299019607843135,0.34926470588235292,0.23774509803921567
380,844,311,305,228,0.36848341232227488,0.36137440758293837,0.27014218009478674
381,874,357,302,215,0.408466819221968,0.34553775743707094,0.24599542334096111
382,899,367,306,226,0.40823136818687428,0.3403781979977753,0.25139043381535037
383,1049,442,369,238,0.4213536701620591,0.35176358436606292,0.22688274547187798
384,958,408,335,215,0.42588726513569936,0.34968684759916491,0.22442588726513571
385,894,391,299,204,0.43736017897091722,0.33445190156599552,0.22818791946308725
386,849,366,291,192,0.43109540636042404,0.34275618374558303,0.22614840989399293
387,782,323,259,200,0.41304347826086957,0.33120204603580561,0.25575447570332482
388,763,310,274,179,0.40629095674967236,0.35910878112712974,0.2346002621231979
389,676,265,232,179,0.39201183431952663,0.34319526627218933,0.26479289940828404
390,648,272,209,167,0.41975308641975306,0.32253086419753085,0.25771604938271603
391,633,262,222,149,0.41390205371248023,0.35071090047393366,0.2353870458135861
392,577,244,194,139,0.42287694974003465,0.33622183708838821,0.24090121317157712
393,537,211,192,134,0.3929236499068901,0.35754189944134079,0.24953445065176907
394,513,190,210,113,0.37037037037037035,0.40935672514619881,0.22027290448343079
395,594,251,210,133,0.42255892255892258,0.35353535353535354,0.22390572390572391
396,511,203,188,120,0.39726027397260272,0.3679060665362035,0.23483365949119372
397,524,195,197,132,0.37213740458015265,0.37595419847328243,0.25190839694656486
398,549,207,202,140,0.37704918032786883,0.36794171220400729,0.25500910746812389
399,520,201,185,134,0.38653846153846155,0.35576923076923078,0.25769230769230766
400,584,251,193,140,0.4297945205479452,0.33047945205479451,0.23972602739726026
401,645,260,216,169,0.40310077519379844,0.33488372093023255,0.262015503875969
402,646,238,237,171,0.36842105263157893,0.36687306501547989,0.26470588235294118
403,698,294,234,170,0.42120343839541546,0.335243553008596,0.24355300859598855
404,757,323,245,189,0.42668428005284015,0.32364597093791281,0.24966974900924702
405,798,320,292,186,0.40100250626566414,0.36591478696741853,0.23308270676691728
406,905,388,307,210,0.42872928176795583,0.33922651933701659,0.23204419889502761
407,879,370,315,194,0.42093287827076226,0.35836177474402731,0.22070534698521047
408,892,366,304,222,0.4103139013452915,0.34080717488789236,0.24887892376681614
409,799,325,272,202,0.40675844806007511,0.34042553191489361,0.25281602002503129
410,748,304,258,186,0.40641711229946526,0.34491978609625668,0.24866310160427807
411,731,300,260,171,0.41039671682626538,0.35567715458276333,0.23392612859097128
412,732,326,252,154,0.4453551912568306,0.34426229508196721,0.2103825136612022
413,620,256,213,151,0.41290322580645161,0.34354838709677421,0.2435483870967742
414,581,255,188,138,0.4388984509466437,0.32358003442340794,0.23752151462994836
415,579,243,180,156,0.41968911917098445,0.31088082901554404,0.26943005181347152
416,524,216,187,121,0.41221374045801529,0.3568702290076336,0.23091603053435114
417,524,203,183,138,0.38740458015267176,0.34923664122137404,0.26335877862595419
418,501,199,184,118,0.39720558882235529,0.36726546906187624,0.23552894211576847
419,464,196,151,117,0.42241379310344829,0.32543103448275862,0.25215517241379309
420,469,196,159,114,0.417910447761194,0.33901918976545842,0.24307036247334754
421,516,197,194,125,0.38178294573643412,0.375968992248062,0.24224806201550386
422,475,192,162,121,0.40421052631578946,0.34105263157894739,0.25473684210526315
423,524,210,175,139,0.40076335877862596,0.33396946564885494,0.26526717557251911
424,574,222,208,144,0.38675958188153309,0.3623693379790941,0.25087108013937282
425,597,248,195,154,0.41541038525963148,0.32663316582914576,0.25795644891122277
426,615,257,205,153,0.41788617886178864,0.33333333333333331,0.24878048780487805
427,678,289,216,173,0.42625368731563423,0.31858407079646017,0.25516224188790559
428,714,299,238,177,0.41876750700280113,0.33333333333333331,0.24789915966386555
429,783,358,240,185,0.45721583652618136,0.3065134099616858,0.23627075351213284
430,876,357,338,181,0.40753424657534248,0.38584474885844749,0.20662100456621005
431,838,340,280,218,0.40572792362768495,0.33412887828162291,0.26014319809069214
432,834,340,288,206,0.407673860911271,0.34532374100719426,0.24700239808153476
433,758,316,265,177,0.41688654353562005,0.34960422163588389,0.23350923482849603
434,738,295,261,182,0.39972899728997291,0.35365853658536583,0.24661246612466126
435,689,279,255,155,0.40493468795355586,0.37010159651669083,0.22496371552975328
436,665,270,233,162,0.40601503759398494,0.35037593984962406,0.24360902255639097
437,643,249,234,160,0.38724727838258166,0.36391912908242613,0.24883359253499224
438,561,220,202,139,0.39215686274509803,0.36007130124777181,0.24777183600713013
439,519,188,186,145,0.3622350674373796,0.3583815028901734,0.279383429672447
440,508,195,186,127,0.38385826771653542,0.36614173228346458,0.25
441,492,193,180,119,0.39227642276422764,0.36585365853658536,0.241869918699187
442,513,208,185,120,0.40545808966861596,0.36062378167641324,0.23391812865497075
443,468,200,165,103,0.42735042735042733,0.35256410256410259,0.22008547008547008
444,481,206,163,112,0.4282744282744283,0.3388773388773389,0.23284823284823286
445,460,193,169,98,0.41956521739130437,0.36739130434782608,0.21304347826086956
446,469,203,155,111,0.43283582089552236,0.33049040511727079,0.23667377398720682
447,544,227,199,118,0.4172794117647059,0.36580882352941174,0.21691176470588236
448,557,212,203,142,0.38061041292639136,0.36445242369838421,0.25493716337522443
449,567,236,186,145,0.41622574955908287,0.328042328042328,0.25573192239858905
450,666,278,231,157,0.41741741741741739,0.34684684684684686,0.23573573573573572
451,646,262,236,148,0.40557275541795668,0.3653250773993808,0.22910216718266255
452,717,290,249,178,0.40446304044630405,0.34728033472803349,0.24825662482566249
453,775,307,285,183,0.39612903225806451,0.36774193548387096,0.2361290322580645
454,820,350,286,184,0.42682926829268292,0.348780487804878,0.22439024390243903
455,842,328,307,207,0.38954869358669836,0.36460807600950118,0.24584323040380046
456,829,342,293,194,0.41254523522316044,0.353437876960193,0.23401688781664656
457,775,350,240,185,0.45161290322580644,0.30967741935483872,0.23870967741935484
458,692,288,252,152,0.41618497109826591,0.36416184971098264,0.21965317919075145
459,751,302,257,192,0.40213049267643142,0.34221038615179761,0.255659121171771
460,660,273,224,163,0.41363636363636364,0.33939393939393941,0.24696969696969698
461,635,269,216,150,0.42362204724409447,0.34015748031496063,0.23622047244094488
462,568,229,201,138,0.40316901408450706,0.35387323943661969,0.24295774647887325
463,559,225,197,137,0.40250447227191416,0.35241502683363146,0.24508050089445438
464,497,193,177,127,0.38832997987927564,0.35613682092555332,0.25553319919517103
465,473,193,165,115,0.40803382663847781,0.34883720930232559,0.24312896405919662
466,434,159,168,107,0.36635944700460832,0.38709677419354838,0.24654377880184331
467,446,175,170,101,0.3923766816143498,0.3811659192825112,0.226457399103139
468,501,207,178,116,0.41317365269461076,0.35528942115768464,0.2315369261477046
469,457,169,168,120,0.36980306345733044,0.36761487964989059,0.26258205689277897
470,475,188,161,126,0.39578947368421052,0.33894736842105261,0.26526315789473687
471,504,206,177,121,0.40873015873015872,0.35119047619047616,0.24007936507936509
472,549,227,178,144,0.4134790528233151,0.32422586520947178,0.26229508196721313
473,587,220,215,152,0.37478705281090291,0.36626916524701875,0.25894378194207834
474,657,266,222,169,0.40487062404870622,0.33789954337899542,0.25722983257229831
475,673,260,236,177,0.38632986627043092,0.35066864784546803,0.26300148588410105
476,724,279,269,176,0.38535911602209943,0.37154696132596687,0.24309392265193369
477,813,322,304,187,0.39606396063960642,0.37392373923739236,0.23001230012300122
478,890,352,336,202,0.39550561797752809,0.37752808988764047,0.22696629213483147
479,860,350,291,219,0.40697674418604651,0.33837209302325583,0.25465116279069766
480,818,363,283,172,0.44376528117359415,0.34596577017114916,0.21026894865525672
481,771,306,248,217,0.39688715953307391,0.32166018158236059,0.2814526588845655
482,748,305,259,184,0.40775401069518719,0.34625668449197861,0.24598930481283424
483,688,285,253,150,0.41424418604651164,0.36773255813953487,0.21802325581395349
484,666,234,257,175,0.35135135135135137,0.3858858858858859,0.26276276276276278
485,608,261,197,150,0.42927631578947367,0.32401315789473684,0.24671052631578946
486,574,232,200,142,0.40418118466898956,0.34843205574912894,0.24738675958188153
487,512,217,168,127,0.423828125,0.328125,0.248046875
488,520,202,194,124,0.38846153846153847,0.37307692307692308,0.23846153846153847
489,470,187,157,126,0.39787234042553193,0.33404255319148934,0.26808510638297872
490,505,206,177,122,0.40792079207920789,0.35049504950495047,0.24158415841584158
491,488,191,163,134,0.39139344262295084,0.33401639344262296,0.27459016393442626
492,452,163,158,131,0.36061946902654868,0.34955752212389379,0.28982300884955753
493,452,186,162,104,0.41150442477876104,0.3584070796460177,0.23008849557522124
494,470,196,164,110,0.41702127659574467,0.34893617021276596,0.23404255319148937
495,525,219,181,125,0.41714285714285715,0.34476190476190477,0.23809523809523808
496,580,252,205,123,0.43448275862068964,0.35344827586206895,0.21206896551724139
497,545,213,194,138,0.39082568807339452,0.3559633027522936,0.25321100917431194
498,638,231,239,168,0.36206896551724138,0.37460815047021945,0.26332288401253917
499,699,272,273,154,0.38912732474964234,0.3905579399141631,0.22031473533619456
500,771,302,261,208,0.39169909208819714,0.33852140077821014,0.26977950713359272
501,840,355,275,210,0.42261904761904762,0.32738095238095238,0.25
502,893,358,315,220,0.40089585666293392,0.35274356103023519,0.24636058230683092
503,930,362,335,233,0.38924731182795697,0.36021505376344087,0.25053763440860216
504,877,357,286,234,0.40706955530216649,0.32611174458380843,0.26681870011402509
505,838,333,286,219,0.39737470167064437,0.3412887828162291,0.26133651551312648
506,746,295,264,187,0.39544235924932974,0.353887399463807,0.25067024128686327
507,703,279,257,167,0.39687055476529159,0.3655761024182077,0.2375533428165007
508,615,255,221,139,0.41463414634146339,0.359349593495935,0.22601626016260162
509,641,275,207,159,0.42901716068642748,0.32293291731669266,0.24804992199687986
510,533,223,192,118,0.41838649155722324,0.36022514071294559,0.22138836772983114
511,557,208,198,151,0.3734290843806104,0.35547576301615796,0.27109515260323158
512,490,190,185,115,0.38775510204081631,0.37755102040816324,0.23469387755102042
513,464,194,158,112,0.41810344827586204,0.34051724137931033,0.2413793103448276
514,415,186,143,86,0.44819277108433736,0.344578313253012,0.20722891566265061
515,457,173,165,119,0.37855579868708972,0.3610503282275711,0.26039387308533918
516,426,174,148,104,0.40845070422535212,0.34741784037558687,0.24413145539906103
517,456,184,160,112,0.40350877192982454,0.35087719298245612,0.24561403508771928
518,478,199,173,106,0.41631799163179917,0.36192468619246859,0.22175732217573221
519,483,207,162,114,0.42857142857142855,0.33540372670807456,0.2360248447204969
520,432,163,179,90,0.37731481481481483,0.41435185185185186,0.20833333333333334
521,546,233,197,116,0.42673992673992672,0.3608058608058608,0.21245421245421245
522,567,238,205,124,0.41975308641975306,0.36155202821869487,0.21869488536155202
523,566,232,201,133,0.40989399293286222,0.3551236749116608,0.23498233215547704
524,629,264,236,129,0.41971383147853736,0.37519872813990462,0.20508744038155802
525,664,285,224,155,0.42921686746987953,0.33734939759036142,0.23343373493975902
526,738,314,255,169,0.42547425474254741,0.34552845528455284,0.22899728997289973
527,765,316,268,181,0.41307189542483658,0.35032679738562089,0.23660130718954248
528,764,326,286,152,0.42670157068062825,0.37434554973821987,0.19895287958115182
529,662,271,236,155,0.40936555891238668,0.35649546827794559,0.23413897280966767
530,645,289,216,140,0.448062015503876,0.33488372093023255,0.21705426356589147
531,628,264,204,160,0.42038216560509556,0.32484076433121017,0.25477707006369427
532,541,220,211,110,0.40665434380776339,0.39001848428835489,0.20332717190388169
533,547,212,185,150,0.38756855575868371,0.33820840950639852,0.27422303473491771
534,511,195,182,134,0.3816046966731898,0.35616438356164382,0.26223091976516633
535,488,195,175,118,0.39959016393442626,0.35860655737704916,0.24180327868852458
536,427,162,156,109,0.37939110070257609,0.36533957845433257,0.25526932084309134
537,419,166,155,98,0.39618138424821003,0.36992840095465396,0.23389021479713604
538,444,153,164,127,0.34459459459459457,0.36936936936936937,0.28603603603603606
539,373,170,109,94,0.45576407506702415,0.29222520107238603,0.25201072386058981
540,438,162,161,115,0.36986301369863012,0.36757990867579909,0.26255707762557079
541,388,165,142,81,0.42525773195876287,0.36597938144329895,0.20876288659793815
542,436,177,139,120,0.40596330275229359,0.31880733944954126,0.27522935779816515
543,429,160,143,126,0.372960372960373,0.33333333333333331,0.2937062937062937
544,443,184,154,105,0.41534988713318283,0.34762979683972911,0.23702031602708803
545,473,195,167,111,0.41226215644820297,0.35306553911205074,0.23467230443974629
546,498,196,176,126,0.39357429718875503,0.3534136546184739,0.25301204819277107
547,525,233,159,133,0.44380952380952382,0.30285714285714288,0.25333333333333335
548,570,234,202,134,0.41052631578947368,0.35438596491228069,0.23508771929824562
549,564,235,205,124,0.41666666666666669,0.36347517730496454,0.21985815602836881
550,625,277,210,138,0.4432,0.336,0.2208
551,604,248,200,156,0.41059602649006621,0.33112582781456956,0.25827814569536423
552,621,262,208,151,0.4219001610305958,0.33494363929146537,0.24315619967793881
553,576,253,191,132,0.4392361111111111,0.33159722222222221,0.22916666666666666
554,586,234,228,124,0.39931740614334471,0.38907849829351537,0.21160409556313994
555,493,185,185,123,0.37525354969574037,0.37525354969574037,0.24949290060851928
556,477,184,180,113,0.38574423480083858,0.37735849056603776,0.23689727463312368
